time,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz
312.63,8.880891102037486,1.9317345209630534,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.2776226060479507e-09,9.559955122568785e-12,0.0,0.0,0.0,-5.2185519718435873e-17
312.66,8.880891102053015,1.9317345209647878,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.8922651491648146e-09,1.4159090280470638e-11,0.0,0.0,0.0,-1.2126598462986104e-16
312.69,8.88089110203706,1.9317345209630061,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.2300408163141251e-09,9.203919919793118e-12,0.0,0.0,0.0,-5.597747513343715e-17
312.73,8.880891102036784,1.9317345209629755,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.199308232889593e-09,8.973961591799708e-12,0.0,0.0,0.0,3.938368121833551e-17
312.76,8.880891102051361,1.9317345209646037,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.7762749557849534e-09,1.3291183629630383e-11,0.0,0.0,0.0,1.5617940630365687e-17
312.79,8.880891102036383,1.9317345209629306,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.1546430851077711e-09,8.63975217900028e-12,0.0,0.0,0.0,7.049900495077859e-17
312.83,8.880891102036125,1.9317345209629018,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.1257943260872824e-09,8.423887686209723e-12,0.0,0.0,0.0,3.318518580968172e-17
312.86,8.880891102049807,1.93173452096443,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.667394643447669e-09,1.2476474697386108e-11,0.0,0.0,0.0,-4.497924022758723e-17
312.89,8.88089110203575,1.93173452096286,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.0838670150871198e-09,8.110162256430352e-12,0.0,0.0,0.0,5.768063954445498e-18
312.93,8.880891102035507,1.931734520962833,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.0567865970276906e-09,7.907530020942511e-12,0.0,0.0,0.0,7.906338224801417e-17
312.96,8.880891102048352,1.9317345209642676,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.5651883609518932e-09,1.1711705251279538e-11,0.0,0.0,0.0,9.335086667386083e-17
312.99,8.880891102035157,1.9317345209627936,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.0174292860303487e-09,7.613033124558609e-12,0.0,0.0,0.0,-6.430543899037024e-17
313.03,8.880891102034932,1.9317345209627685,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-9.920088024023538e-10,7.42282176436616e-12,0.0,0.0,0.0,3.820735603081139e-17
313.06,8.880891102046986,1.9317345209641152,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.4692470092192455e-09,1.0993813366724522e-11,0.0,0.0,0.0,-2.667047277219608e-17
313.09,8.8808911020346,1.9317345209627317,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-9.550640088912273e-10,7.146379505945239e-12,0.0,0.0,0.0,-1.659000845331026e-18
313.13,8.880891102034388,1.9317345209627075,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-9.31201724469006e-10,6.967823168262683e-12,0.0,0.0,0.0,-8.270850031097471e-18
313.16,8.880891102045707,1.9317345209639718,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.3791865939340739e-09,1.0319922794631482e-11,0.0,0.0,0.0,-2.31328137314371e-17
313.19,8.880891102034077,1.931734520962673,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-8.965215237131382e-10,6.708325176241909e-12,0.0,0.0,0.0,7.156290089046054e-17
313.23,8.880891102033877,1.9317345209626506,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-8.741219548674981e-10,6.540718805235979e-12,0.0,0.0,0.0,6.7647941748872505e-18
313.26,8.880891102044501,1.9317345209638375,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.2946466438429674e-09,9.68734583192332e-12,0.0,0.0,0.0,-3.43242611875535e-17
313.29,8.880891102033585,1.931734520962618,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-8.415675601199679e-10,6.297128263831075e-12,0.0,0.0,0.0,-1.9582117706451102e-17
313.33,8.880891102033397,1.9317345209625971,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-8.205410171170927e-10,6.139794805094271e-12,0.0,0.0,0.0,-3.1060615465945266e-17
313.36,8.880891102043371,1.931734520963711,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.215288734438612e-09,9.093538416004656e-12,0.0,0.0,0.0,-7.237904294198053e-18
313.39,8.880891102033125,1.9317345209625665,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-7.899820958998424e-10,5.911131664223756e-12,0.0,0.0,0.0,4.1718208274875195e-17
313.43,8.88089110203295,1.931734520962547,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-7.702444031307277e-10,5.763441974062249e-12,0.0,0.0,0.0,9.60580354579613e-17
313.46,8.88089110204231,1.9317345209635925,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.1407952274667001e-09,8.536132298049027e-12,0.0,0.0,0.0,9.825878718403009e-17
313.49,8.880891102032692,1.931734520962518,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-7.415586708369902e-10,5.548797527873843e-12,0.0,0.0,0.0,6.324469440204909e-17
313.53,8.880891102032525,1.9317345209624996,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-7.230308578190628e-10,5.410162306774076e-12,0.0,0.0,0.0,3.0370136562258314e-17
313.56,8.880891102041316,1.931734520963481,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.0708679862517055e-09,8.012894967346304e-12,0.0,0.0,0.0,3.87065543124335e-17
313.59,8.880891102032285,1.9317345209624728,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-6.961034657205401e-10,5.208672804186141e-12,0.0,0.0,0.0,-7.82036240283979e-18
313.63,8.880891102032129,1.9317345209624557,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-6.787113660550521e-10,5.078538609055456e-12,0.0,0.0,0.0,4.9190949014847606e-17
313.66,8.880891102040378,1.9317345209633772,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.0052270743196325e-09,7.521729653642621e-12,0.0,0.0,0.0,3.016637944289398e-17
313.69,8.880891102031905,1.9317345209624301,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-6.534345507591054e-10,4.889401886583274e-12,0.0,0.0,0.0,5.81150837174903e-17
313.73,8.88089110203176,1.9317345209624137,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-6.371085010995268e-10,4.767234900287994e-12,0.0,0.0,0.0,3.858747547969995e-17
313.76,8.880891102039504,1.9317345209632788,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-9.436097369218784e-10,7.0606670795489e-12,0.0,0.0,0.0,1.718398721455851e-17
313.79,8.880891102031546,1.9317345209623902,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-6.133810865383587e-10,4.589692226087354e-12,0.0,0.0,0.0,-5.70721890681884e-17
313.83,8.88089110203141,1.931734520962375,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-5.98055797038879e-10,4.4750209463637296e-12,0.0,0.0,0.0,7.72422778917285e-17
313.86,8.880891102038678,1.9317345209631869,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-8.857693858877458e-10,6.627871368453486e-12,0.0,0.0,0.0,6.41066698104102e-17
313.89,8.88089110203121,1.9317345209623527,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-5.757828109264742e-10,4.308360891419893e-12,0.0,0.0,0.0,3.719572257284225e-17
313.93,8.88089110203108,1.9317345209623384,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-5.613969075761312e-10,4.2007161027872865e-12,0.0,0.0,0.0,1.7043771021639832e-18
313.96,8.880891102037905,1.9317345209631007,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-8.314744867514748e-10,6.221605096023952e-12,0.0,0.0,0.0,-3.2262625132028046e-17
313.99,8.880891102030894,1.9317345209623176,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-5.404891857213917e-10,4.044273100285393e-12,0.0,0.0,0.0,-3.546834120005631e-17
314.03,8.880891102030775,1.931734520962304,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-5.269850996792722e-10,3.943226858172879e-12,0.0,0.0,0.0,4.079034704363384e-17
314.06,8.88089110203718,1.9317345209630195,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-7.805076920548675e-10,5.840239563652297e-12,0.0,0.0,0.0,-1.110217363549381e-16
314.09,8.8808911020306,1.9317345209622843,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-5.073589619319572e-10,3.796370348182575e-12,0.0,0.0,0.0,4.7496276577554504e-17
314.13,8.880891102030485,1.9317345209622716,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-4.946826425639699e-10,3.701517604272941e-12,0.0,0.0,0.0,-1.0830941342619777e-17
314.16,8.880891102036498,1.9317345209629437,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-7.326650285937447e-10,5.482250049162423e-12,0.0,0.0,0.0,2.864319752474794e-18
314.19,8.88089110203032,1.9317345209622534,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-4.762595263022943e-10,3.5636665013431486e-12,0.0,0.0,0.0,-5.5210615895898725e-17
314.23,8.880891102030214,1.9317345209622416,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-4.64360239666618e-10,3.474630806940157e-12,0.0,0.0,0.0,3.0310062298193984e-18
314.26,8.880891102035859,1.931734520962872,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-6.877549874778164e-10,5.1462072330952985e-12,0.0,0.0,0.0,2.0037631384116054e-17
314.29,8.880891102030061,1.9317345209622243,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-4.4706640564804803e-10,3.3452267182854765e-12,0.0,0.0,0.0,1.0448801022737524e-16
314.33,8.880891102029961,1.931734520962213,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-4.358964912331711e-10,3.2616451639045494e-12,0.0,0.0,0.0,-1.2307059350215229e-17
314.37,8.880891102029864,1.9317345209622023,0.0,0.0,0.0,-0.9982512475344844,0.05911384605864963,-4.2500567111926937e-10,3.1801529075512248e-12,0.0,0.0,0.0,-6.950326010739057e-12
314.39,8.880891102029816,1.9317345209621968,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-4.1966272399169833e-10,3.140172719976865e-12,0.0,0.0,0.0,7.059645881531575e-17
314.43,8.88089110202972,1.9317345209621863,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-4.0917751036382753e-10,3.0617175901763233e-12,0.0,0.0,0.0,2.465010413978385e-17
314.46,8.880891102034695,1.931734520962742,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-6.060247125505693e-10,4.534650589264018e-12,0.0,0.0,0.0,-5.1132508255920936e-17
314.49,8.880891102029581,1.9317345209621712,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.939388377912261e-10,2.947694495899241e-12,0.0,0.0,0.0,8.090625988762659e-17
314.53,8.880891102029494,1.9317345209621613,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.840963497892563e-10,2.8740474710786174e-12,0.0,0.0,0.0,5.129404926194862e-18
314.56,8.880891102034163,1.9317345209626826,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-5.688773836761705e-10,4.256692358773961e-12,0.0,0.0,0.0,6.225552107734254e-17
314.59,8.880891102029368,1.931734520962147,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.6979174877728826e-10,2.76701125904793e-12,0.0,0.0,0.0,1.5454655525512046e-17
314.63,8.880891102029286,1.931734520962138,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.6055254509307563e-10,2.6978768831532422e-12,0.0,0.0,0.0,-9.961525122233998e-18
314.66,8.880891102033667,1.9317345209626275,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-5.340070322853858e-10,3.995770594950195e-12,0.0,0.0,0.0,3.507241182331931e-17
314.69,8.880891102029166,1.9317345209621246,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.471247834336289e-10,2.5974038739844444e-12,0.0,0.0,0.0,-2.6415579177584998e-17
314.73,8.880891102029087,1.9317345209621157,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.384519255735194e-10,2.532506424808613e-12,0.0,0.0,0.0,-2.6511741726912294e-17
314.77,8.880891102029011,1.9317345209621075,0.0,0.0,0.0,-0.9982512475344844,0.05911384605864963,-3.2999576064821107e-10,2.4692322056351074e-12,0.0,0.0,0.0,-6.950248212459959e-12
314.79,8.880891102028974,1.931734520962103,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.258472498485741e-10,2.438189931324243e-12,0.0,0.0,0.0,1.061804020225347e-16
314.83,8.880891102028903,1.9317345209620949,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.1770601912052693e-10,2.377272228963207e-12,0.0,0.0,0.0,-1.1047341457321782e-16
314.86,8.880891102032765,1.9317345209625263,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-4.705477060771591e-10,3.52092824697094e-12,0.0,0.0,0.0,-5.845549396132618e-18
314.89,8.880891102028796,1.931734520962083,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-3.058739671043382e-10,2.2887379746654925e-12,0.0,0.0,0.0,5.792076113925073e-17
314.93,8.880891102028727,1.9317345209620755,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-2.98231777158524e-10,2.2315559604630745e-12,0.0,0.0,0.0,-3.8511731311080233e-19
314.96,8.880891102032349,1.9317345209624803,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-4.4170470938940394e-10,3.3051086512813244e-12,0.0,0.0,0.0,1.455985711294497e-17
314.99,8.880891102028626,1.9317345209620644,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-2.8712501120005623e-10,2.1484505521235242e-12,0.0,0.0,0.0,-1.142671716744198e-16
315.03,8.880891102028563,1.9317345209620571,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-2.799512571545419e-10,2.09477112947926e-12,0.0,0.0,0.0,3.0216568150464094e-17
315.06,8.880891102031965,1.9317345209624377,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-4.146297100023593e-10,3.102517141598811e-12,0.0,0.0,0.0,-2.0741404947372687e-17
315.09,8.88089110202847,1.931734520962047,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-2.6952528177028037e-10,2.0167577773731855e-12,0.0,0.0,0.0,5.798527407115355e-17
315.13,8.88089110202841,1.9317345209620402,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-2.627912456708379e-10,1.9663671254228765e-12,0.0,0.0,0.0,-3.8583424051666033e-17
315.16,8.880891102031605,1.9317345209623968,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.89214304404712e-10,2.9123431246830734e-12,0.0,0.0,0.0,-6.956170063310915e-17
315.19,8.880891102028322,1.9317345209620305,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-2.5300436303264936e-10,1.89313659934355e-12,0.0,0.0,0.0,-5.497669852763334e-17
315.23,8.880891102028265,1.931734520962024,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-2.4668312153757766e-10,1.845837860135575e-12,0.0,0.0,0.0,5.417601709561097e-17
315.26,8.880891102031264,1.9317345209623589,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.653568040277576e-10,2.73382655520664e-12,0.0,0.0,0.0,1.208696823900384e-16
315.29,8.880891102028183,1.931734520962015,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-2.3749614102443897e-10,1.7770952235077224e-12,0.0,0.0,0.0,-2.445334764843849e-17
315.33,8.880891102028132,1.9317345209620091,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-2.315623646187907e-10,1.7326948715531357e-12,0.0,0.0,0.0,7.238205505901829e-18
315.37,8.880891102028079,1.9317345209620034,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-2.2577684648827546e-10,1.6894046854459077e-12,0.0,0.0,0.0,-1.1163959204291016e-17
315.39,8.880891102028054,1.9317345209620005,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-2.2293852982757262e-10,1.6681663655521863e-12,0.0,0.0,0.0,-2.178117979394707e-17
315.43,8.880891102028006,1.931734520961995,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-2.1736846176721628e-10,1.6264853802637227e-12,0.0,0.0,0.0,-7.103651964829734e-17
315.47,8.880891102027956,1.9317345209619894,0.0,0.0,0.0,-0.9982512475344844,0.05911384605864963,-2.1193757347632579e-10,1.5858472430503128e-12,0.0,0.0,0.0,-6.950165417142269e-12
315.49,8.880891102027933,1.9317345209619867,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-2.0927323498344003e-10,1.5659114106550616e-12,0.0,0.0,0.0,8.693509229679892e-17
315.53,8.880891102027887,1.9317345209619814,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-2.0404461727327242e-10,1.5267873337027118e-12,0.0,0.0,0.0,-3.25351071739507e-17
315.56,8.880891102030366,1.9317345209622587,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-3.022055869231489e-10,2.261288275991176e-12,0.0,0.0,0.0,3.5752106513399625e-17
315.59,8.880891102027817,1.9317345209619738,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.9644560705510321e-10,1.4699278779003878e-12,0.0,0.0,0.0,-4.824803443633108e-17
315.63,8.880891102027773,1.9317345209619692,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.9153750223798967e-10,1.433206359606918e-12,0.0,0.0,0.0,-4.2743254336697264e-17
315.66,8.880891102030102,1.931734520962229,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-2.8368148319393953e-10,2.1226826101817523e-12,0.0,0.0,0.0,5.0887785157058716e-17
315.69,8.88089110202771,1.9317345209619619,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.8440427928504336e-10,1.3798275520832198e-12,0.0,0.0,0.0,-7.191922375129953e-17
315.73,8.880891102027668,1.9317345209619574,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.7979700638830286e-10,1.345353766797176e-12,0.0,0.0,0.0,4.0411790016691814e-17
315.77,8.880891102027627,1.931734520961953,0.0,0.0,0.0,-0.9982512475344844,0.05911384605864963,-1.7530486204237143e-10,1.3117428974060291e-12,0.0,0.0,0.0,-6.950305715365981e-12
315.79,8.880891102027608,1.9317345209619508,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.7310104964001953e-10,1.2952516976716588e-12,0.0,0.0,0.0,-5.691407709821425e-17
315.83,8.88089110202757,1.9317345209619465,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.6877618658214156e-10,1.2628909470182104e-12,0.0,0.0,0.0,-8.800203027798805e-18
315.86,8.880891102029622,1.9317345209621755,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-2.49970067110553e-10,1.8704332015640256e-12,0.0,0.0,0.0,-2.0356417264978252e-17
315.89,8.880891102027515,1.9317345209619399,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.6249065494798833e-10,1.2158547568201993e-12,0.0,0.0,0.0,1.9848354763612836e-17
315.93,8.880891102027478,1.931734520961936,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.5843090628495507e-10,1.185479752179759e-12,0.0,0.0,0.0,6.27709231475576e-17
315.97,8.880891102027443,1.931734520961932,0.0,0.0,0.0,-0.9982512475344844,0.05911384605864963,-1.5447258389300977e-10,1.1558616841467e-12,0.0,0.0,0.0,-6.950289727835327e-12
315.99,8.880891102027425,1.93173452096193,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.525306647006821e-10,1.141329634462135e-12,0.0,0.0,0.0,3.458650084522096e-17
316.03,8.880891102027391,1.931734520961926,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.4871975850329288e-10,1.1128126952050946e-12,0.0,0.0,0.0,-3.252288783096876e-17
316.06,8.8808911020292,1.9317345209621282,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-2.2026480840509812e-10,1.6481566146087635e-12,0.0,0.0,0.0,-2.325192355102982e-17
316.09,8.880891102027341,1.9317345209619206,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.431811798387067e-10,1.071368608293556e-12,0.0,0.0,0.0,9.800881340650867e-18
316.13,8.88089110202731,1.9317345209619172,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.3960387992822353e-10,1.0446036600577629e-12,0.0,0.0,0.0,-1.1294264587231202e-16
316.16,8.88089110202901,1.9317345209621066,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-2.067634298794817e-10,1.5471329205675573e-12,0.0,0.0,0.0,6.123718232020402e-17
316.19,8.880891102027263,1.931734520961912,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.344048034438592e-10,1.005699732345947e-12,0.0,0.0,0.0,-4.0886214020146293e-17
316.23,8.880891102027233,1.9317345209619088,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.3104677716280344e-10,9.805740666263378e-13,0.0,0.0,0.0,-9.968858424265645e-17
316.26,8.880891102028826,1.9317345209620866,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.9408963169328184e-10,1.452299248681923e-12,0.0,0.0,0.0,-7.598050543232212e-17
316.29,8.88089110202719,1.9317345209619037,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.2616638484372916e-10,9.440542924724778e-13,0.0,0.0,0.0,5.855975878290116e-17
316.33,8.880891102027162,1.9317345209619006,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.2301419671828744e-10,9.20468054044919e-13,0.0,0.0,0.0,6.786006628431146e-17
316.36,8.880891102028658,1.9317345209620675,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.8219270638025115e-10,1.3632780391220223e-12,0.0,0.0,0.0,-7.851912799256137e-17
316.39,8.880891102027123,1.9317345209618961,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.1843295732655996e-10,8.861882115206058e-13,0.0,0.0,0.0,-1.3013469483805045e-16
316.43,8.880891102027094,1.931734520961893,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.1547398983085055e-10,8.640479703427058e-13,0.0,0.0,0.0,2.6521086155999586e-17
316.46,8.880891102028498,1.9317345209620496,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.7102503736806914e-10,1.2797150709595995e-12,0.0,0.0,0.0,-9.098289020487991e-18
316.49,8.880891102027055,1.9317345209618888,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.1117358368378178e-10,8.318685975958219e-13,0.0,0.0,0.0,7.739752893266578e-17
316.53,8.88089110202703,1.931734520961886,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.0839599756769984e-10,8.110865174909281e-13,0.0,0.0,0.0,-4.569517862727698e-17
316.56,8.88089110202835,1.9317345209620331,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.605419154788791e-10,1.2012751885324058e-12,0.0,0.0,0.0,-7.485471008453664e-18
316.59,8.880891102026997,1.931734520961882,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.0435916716576058e-10,7.80879328949698e-13,0.0,0.0,0.0,-1.1588790935388308e-16
316.63,8.880891102026974,1.9317345209618793,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-1.0175182720969401e-10,7.613673091528116e-13,0.0,0.0,0.0,3.6530338313958336e-17
316.66,8.88089110202821,1.9317345209620174,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.507013510436463e-10,1.1276381140675286e-12,0.0,0.0,0.0,8.200282510835873e-17
316.69,8.880891102026938,1.9317345209618757,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-9.796246522058185e-11,7.330147557861412e-13,0.0,0.0,0.0,-7.890100312165463e-17
316.73,8.880891102026915,1.9317345209618733,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-9.551496023422919e-11,7.147037672774915e-13,0.0,0.0,0.0,4.9314548015709894e-18
316.76,8.880891102028075,1.9317345209620027,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.414640279790443e-10,1.0585225370572898e-12,0.0,0.0,0.0,2.840882579315553e-17
316.79,8.880891102026885,1.9317345209618695,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-9.195787155270489e-11,6.880857402804105e-13,0.0,0.0,0.0,-4.092372997404136e-17
316.83,8.880891102026863,1.9317345209618673,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-8.966038748385629e-11,6.70894715754956e-13,0.0,0.0,0.0,-2.1350719801379712e-17
316.86,8.880891102027954,1.9317345209619892,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.3279290368197815e-10,9.936400662396846e-13,0.0,0.0,0.0,5.81365321737215e-17
316.89,8.880891102026833,1.9317345209618642,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-8.632133260493339e-11,6.459114324805878e-13,0.0,0.0,0.0,5.897804251637475e-17
316.93,8.880891102026816,1.931734520961862,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-8.416467117430162e-11,6.297734243401525e-13,0.0,0.0,0.0,2.2610513502888988e-17
316.96,8.880891102027839,1.931734520961976,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.2465328194840807e-10,9.32733231052071e-13,0.0,0.0,0.0,-1.789948368143989e-17
316.99,8.880891102026787,1.9317345209618586,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-8.103028385828961e-11,6.063175931173014e-13,0.0,0.0,0.0,3.5459740071829136e-17
317.03,8.88089110202677,1.9317345209618566,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-7.900583466088481e-11,5.911697804097817e-13,0.0,0.0,0.0,2.1477745800140142e-17
317.06,8.880891102027727,1.9317345209619636,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.1701261712123376e-10,8.755592580466025e-13,0.0,0.0,0.0,-2.7438130558287614e-17
317.09,8.880891102026743,1.9317345209618537,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-7.606358177029863e-11,5.691533003125247e-13,0.0,0.0,0.0,-2.3357095071129096e-17
317.13,8.880891102026727,1.931734520961852,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-7.416321558624331e-11,5.549352436647219e-13,0.0,0.0,0.0,-4.2567937300205004e-17
317.16,8.880891102027627,1.9317345209619528,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.0984027901916506e-10,8.218925518498655e-13,0.0,0.0,0.0,7.770628405085674e-19
317.19,8.8808911020267,1.9317345209618493,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-7.14013219335766e-11,5.342703249678017e-13,0.0,0.0,0.0,5.116489791594171e-17
317.23,8.880891102026686,1.9317345209618473,0.0,0.0,0.0,-0.9982386526518602,0.059326152342780235,-6.961743840620907e-11,5.209201754919454e-13,0.0,0.0,0.0,-4.793698175429222e-18
317.26,8.88089110202753,1.9317345209619419,0.0,0.0,0.0,-0.9982386526295695,0.059326152717850994,-1.0310760966082456e-10,7.715143541562608e-13,0.0,0.0,0.0,4.403357137899774e-17
